DEB [20210106-15:15:25.386] thr=1   paramiko.transport: starting thread (client mode): 0x46a16af0
DEB [20210106-15:18:05.892] thr=5   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210106-15:18:05.893] thr=5   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210106-15:18:05.893] thr=5   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210106-15:18:05.894] thr=5   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210106-15:18:05.894] thr=5   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210106-15:18:05.894] thr=5   paramiko.transport: Compression agreed: none
DEB [20210106-15:18:05.902] thr=5   paramiko.transport: Got server p (2048 bits)
DEB [20210106-15:18:06.114] thr=5   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210106-15:18:06.114] thr=5   paramiko.transport: Switch to new keys ...
DEB [20210106-15:18:06.115] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.1.61: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210106-15:18:06.175] thr=2   paramiko.transport: Trying discovered key b'08367b315a8aebe0b26b0229add9ffd4' in C:\Users\Usuario/.ssh/id_rsa
DEB [20210106-15:18:06.179] thr=5   paramiko.transport: userauth is OK
INF [20210106-15:18:06.266] thr=5   paramiko.transport: Authentication (publickey) failed.
DEB [20210106-15:18:06.267] thr=5   paramiko.transport: userauth is OK
INF [20210106-15:18:08.654] thr=5   paramiko.transport: Authentication (password) failed.
DEB [20210106-15:18:11.658] thr=6   paramiko.transport: starting thread (client mode): 0xb1aa7be0
DEB [20210106-15:18:11.659] thr=6   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210106-15:18:11.663] thr=6   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210106-15:18:11.663] thr=6   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210106-15:18:11.666] thr=6   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210106-15:18:11.666] thr=6   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210106-15:18:11.666] thr=6   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210106-15:18:11.666] thr=6   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210106-15:18:11.666] thr=6   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210106-15:18:11.667] thr=6   paramiko.transport: Compression agreed: none
DEB [20210106-15:18:11.669] thr=6   paramiko.transport: Got server p (2048 bits)
DEB [20210106-15:18:11.822] thr=6   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210106-15:18:11.822] thr=6   paramiko.transport: Switch to new keys ...
DEB [20210106-15:18:11.823] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.1.61: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210106-15:18:11.867] thr=2   paramiko.transport: Trying discovered key b'08367b315a8aebe0b26b0229add9ffd4' in C:\Users\Usuario/.ssh/id_rsa
DEB [20210106-15:18:11.870] thr=6   paramiko.transport: userauth is OK
INF [20210106-15:18:11.999] thr=6   paramiko.transport: Authentication (publickey) failed.
DEB [20210106-15:18:12.002] thr=6   paramiko.transport: userauth is OK
INF [20210106-15:18:14.411] thr=6   paramiko.transport: Authentication (password) failed.
DEB [20210106-15:18:17.415] thr=7   paramiko.transport: starting thread (client mode): 0xb20ca070
DEB [20210106-15:18:17.417] thr=7   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210106-15:18:17.427] thr=7   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210106-15:18:17.427] thr=7   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210106-15:18:17.430] thr=7   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210106-15:18:17.430] thr=7   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210106-15:18:17.431] thr=7   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210106-15:18:17.431] thr=7   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210106-15:18:17.432] thr=7   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210106-15:18:17.432] thr=7   paramiko.transport: Compression agreed: none
DEB [20210106-15:18:17.469] thr=7   paramiko.transport: Got server p (2048 bits)
DEB [20210106-15:18:17.715] thr=7   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210106-15:18:17.716] thr=7   paramiko.transport: Switch to new keys ...
DEB [20210106-15:18:17.718] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.1.61: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210106-15:18:17.784] thr=2   paramiko.transport: Trying discovered key b'08367b315a8aebe0b26b0229add9ffd4' in C:\Users\Usuario/.ssh/id_rsa
DEB [20210106-15:18:17.787] thr=7   paramiko.transport: userauth is OK
INF [20210106-15:18:17.847] thr=7   paramiko.transport: Authentication (publickey) failed.
DEB [20210106-15:18:17.850] thr=7   paramiko.transport: userauth is OK
INF [20210106-15:18:19.747] thr=7   paramiko.transport: Authentication (password) failed.
DEB [20210106-15:18:22.756] thr=8   paramiko.transport: starting thread (client mode): 0xb20cf640
DEB [20210106-15:18:22.757] thr=8   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210106-15:18:22.769] thr=8   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210106-15:18:22.771] thr=8   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210106-15:18:22.774] thr=8   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210106-15:18:22.774] thr=8   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210106-15:18:22.774] thr=8   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210106-15:18:22.774] thr=8   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210106-15:18:22.774] thr=8   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210106-15:18:22.774] thr=8   paramiko.transport: Compression agreed: none
DEB [20210106-15:18:22.783] thr=8   paramiko.transport: Got server p (2048 bits)
DEB [20210106-15:18:22.928] thr=8   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210106-15:18:22.928] thr=8   paramiko.transport: Switch to new keys ...
DEB [20210106-15:18:22.929] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.1.61: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210106-15:18:22.966] thr=2   paramiko.transport: Trying discovered key b'08367b315a8aebe0b26b0229add9ffd4' in C:\Users\Usuario/.ssh/id_rsa
DEB [20210106-15:18:22.967] thr=8   paramiko.transport: userauth is OK
INF [20210106-15:18:23.071] thr=8   paramiko.transport: Authentication (publickey) failed.
DEB [20210106-15:18:23.072] thr=8   paramiko.transport: userauth is OK
INF [20210106-15:18:25.327] thr=8   paramiko.transport: Authentication (password) failed.
DEB [20210106-15:18:28.334] thr=9   paramiko.transport: starting thread (client mode): 0xb20d4c10
DEB [20210106-15:18:28.334] thr=9   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210106-15:18:28.341] thr=9   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210106-15:18:28.342] thr=9   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210106-15:18:28.344] thr=9   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210106-15:18:28.345] thr=9   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210106-15:18:28.345] thr=9   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210106-15:18:28.366] thr=9   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210106-15:18:28.366] thr=9   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210106-15:18:28.367] thr=9   paramiko.transport: Compression agreed: none
DEB [20210106-15:18:28.374] thr=9   paramiko.transport: Got server p (2048 bits)
DEB [20210106-15:18:28.600] thr=9   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210106-15:18:28.601] thr=9   paramiko.transport: Switch to new keys ...
DEB [20210106-15:18:28.603] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.1.61: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210106-15:18:28.667] thr=2   paramiko.transport: Trying discovered key b'08367b315a8aebe0b26b0229add9ffd4' in C:\Users\Usuario/.ssh/id_rsa
DEB [20210106-15:18:28.667] thr=9   paramiko.transport: userauth is OK
INF [20210106-15:18:28.790] thr=9   paramiko.transport: Authentication (publickey) failed.
DEB [20210106-15:18:28.791] thr=9   paramiko.transport: userauth is OK
INF [20210106-15:18:30.530] thr=9   paramiko.transport: Authentication (password) failed.
DEB [20210106-15:18:33.535] thr=10  paramiko.transport: starting thread (client mode): 0xb20c5700
DEB [20210106-15:18:33.535] thr=10  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210106-15:18:33.537] thr=10  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210106-15:18:33.537] thr=10  paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210106-15:18:33.541] thr=10  paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210106-15:18:33.541] thr=10  paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210106-15:18:33.541] thr=10  paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210106-15:18:33.541] thr=10  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210106-15:18:33.542] thr=10  paramiko.transport: MAC agreed: hmac-sha1
DEB [20210106-15:18:33.542] thr=10  paramiko.transport: Compression agreed: none
DEB [20210106-15:18:33.546] thr=10  paramiko.transport: Got server p (2048 bits)
DEB [20210106-15:18:33.642] thr=10  paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210106-15:18:33.643] thr=10  paramiko.transport: Switch to new keys ...
DEB [20210106-15:18:33.643] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.1.61: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210106-15:18:33.674] thr=2   paramiko.transport: Trying discovered key b'08367b315a8aebe0b26b0229add9ffd4' in C:\Users\Usuario/.ssh/id_rsa
DEB [20210106-15:18:33.678] thr=10  paramiko.transport: userauth is OK
INF [20210106-15:18:33.810] thr=10  paramiko.transport: Authentication (publickey) failed.
DEB [20210106-15:18:33.812] thr=10  paramiko.transport: userauth is OK
INF [20210106-15:18:35.567] thr=10  paramiko.transport: Authentication (password) failed.
DEB [20210106-15:18:38.575] thr=11  paramiko.transport: starting thread (client mode): 0xb20db1f0
DEB [20210106-15:18:38.577] thr=11  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210106-15:18:38.583] thr=11  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210106-15:18:38.583] thr=11  paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210106-15:18:38.591] thr=11  paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210106-15:18:38.591] thr=11  paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210106-15:18:38.591] thr=11  paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210106-15:18:38.591] thr=11  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210106-15:18:38.593] thr=11  paramiko.transport: MAC agreed: hmac-sha1
DEB [20210106-15:18:38.593] thr=11  paramiko.transport: Compression agreed: none
DEB [20210106-15:18:38.601] thr=11  paramiko.transport: Got server p (2048 bits)
DEB [20210106-15:18:38.869] thr=11  paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210106-15:18:38.870] thr=11  paramiko.transport: Switch to new keys ...
DEB [20210106-15:18:38.870] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.1.61: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210106-15:18:38.941] thr=2   paramiko.transport: Trying discovered key b'08367b315a8aebe0b26b0229add9ffd4' in C:\Users\Usuario/.ssh/id_rsa
DEB [20210106-15:18:38.943] thr=11  paramiko.transport: userauth is OK
INF [20210106-15:18:39.087] thr=11  paramiko.transport: Authentication (publickey) failed.
DEB [20210106-15:18:39.093] thr=11  paramiko.transport: userauth is OK
INF [20210106-15:18:40.874] thr=11  paramiko.transport: Authentication (password) failed.
DEB [20210106-15:18:43.880] thr=12  paramiko.transport: starting thread (client mode): 0xb20df7c0
DEB [20210106-15:18:43.880] thr=12  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
ERR [20210106-15:18:43.882] thr=12  paramiko.transport: Exception: Error reading SSH protocol banner[WinError 10053] Se ha anulado una conexión establecida por el software en su equipo host
ERR [20210106-15:18:43.888] thr=12  paramiko.transport: Traceback (most recent call last):
ERR [20210106-15:18:43.889] thr=12  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\transport.py", line 2211, in _check_banner
ERR [20210106-15:18:43.889] thr=12  paramiko.transport:     buf = self.packetizer.readline(timeout)
ERR [20210106-15:18:43.889] thr=12  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\packet.py", line 380, in readline
ERR [20210106-15:18:43.889] thr=12  paramiko.transport:     buf += self._read_timeout(timeout)
ERR [20210106-15:18:43.889] thr=12  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\packet.py", line 607, in _read_timeout
ERR [20210106-15:18:43.889] thr=12  paramiko.transport:     x = self.__socket.recv(128)
ERR [20210106-15:18:43.891] thr=12  paramiko.transport: ConnectionAbortedError: [WinError 10053] Se ha anulado una conexión establecida por el software en su equipo host
ERR [20210106-15:18:43.891] thr=12  paramiko.transport: 
ERR [20210106-15:18:43.892] thr=12  paramiko.transport: During handling of the above exception, another exception occurred:
ERR [20210106-15:18:43.892] thr=12  paramiko.transport: 
ERR [20210106-15:18:43.892] thr=12  paramiko.transport: Traceback (most recent call last):
ERR [20210106-15:18:43.892] thr=12  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\transport.py", line 2039, in run
ERR [20210106-15:18:43.892] thr=12  paramiko.transport:     self._check_banner()
ERR [20210106-15:18:43.892] thr=12  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\transport.py", line 2215, in _check_banner
ERR [20210106-15:18:43.892] thr=12  paramiko.transport:     raise SSHException(
ERR [20210106-15:18:43.892] thr=12  paramiko.transport: paramiko.ssh_exception.SSHException: Error reading SSH protocol banner[WinError 10053] Se ha anulado una conexión establecida por el software en su equipo host
ERR [20210106-15:18:43.892] thr=12  paramiko.transport: 
DEB [20210106-15:18:46.902] thr=13  paramiko.transport: starting thread (client mode): 0xb20db1c0
DEB [20210106-15:18:46.903] thr=13  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
ERR [20210106-15:18:46.905] thr=13  paramiko.transport: Exception: Error reading SSH protocol banner[WinError 10053] Se ha anulado una conexión establecida por el software en su equipo host
ERR [20210106-15:18:46.905] thr=13  paramiko.transport: Traceback (most recent call last):
ERR [20210106-15:18:46.905] thr=13  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\transport.py", line 2211, in _check_banner
ERR [20210106-15:18:46.908] thr=13  paramiko.transport:     buf = self.packetizer.readline(timeout)
ERR [20210106-15:18:46.908] thr=13  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\packet.py", line 380, in readline
ERR [20210106-15:18:46.908] thr=13  paramiko.transport:     buf += self._read_timeout(timeout)
ERR [20210106-15:18:46.908] thr=13  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\packet.py", line 607, in _read_timeout
ERR [20210106-15:18:46.909] thr=13  paramiko.transport:     x = self.__socket.recv(128)
ERR [20210106-15:18:46.909] thr=13  paramiko.transport: ConnectionAbortedError: [WinError 10053] Se ha anulado una conexión establecida por el software en su equipo host
ERR [20210106-15:18:46.909] thr=13  paramiko.transport: 
ERR [20210106-15:18:46.909] thr=13  paramiko.transport: During handling of the above exception, another exception occurred:
ERR [20210106-15:18:46.909] thr=13  paramiko.transport: 
ERR [20210106-15:18:46.909] thr=13  paramiko.transport: Traceback (most recent call last):
ERR [20210106-15:18:46.909] thr=13  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\transport.py", line 2039, in run
ERR [20210106-15:18:46.909] thr=13  paramiko.transport:     self._check_banner()
ERR [20210106-15:18:46.909] thr=13  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\transport.py", line 2215, in _check_banner
ERR [20210106-15:18:46.909] thr=13  paramiko.transport:     raise SSHException(
ERR [20210106-15:18:46.909] thr=13  paramiko.transport: paramiko.ssh_exception.SSHException: Error reading SSH protocol banner[WinError 10053] Se ha anulado una conexión establecida por el software en su equipo host
ERR [20210106-15:18:46.909] thr=13  paramiko.transport: 
DEB [20210106-15:18:49.916] thr=14  paramiko.transport: starting thread (client mode): 0xb20df640
DEB [20210106-15:18:49.918] thr=14  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
ERR [20210106-15:18:49.919] thr=14  paramiko.transport: Exception: Error reading SSH protocol banner[WinError 10053] Se ha anulado una conexión establecida por el software en su equipo host
ERR [20210106-15:18:49.922] thr=14  paramiko.transport: Traceback (most recent call last):
ERR [20210106-15:18:49.922] thr=14  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\transport.py", line 2211, in _check_banner
ERR [20210106-15:18:49.922] thr=14  paramiko.transport:     buf = self.packetizer.readline(timeout)
ERR [20210106-15:18:49.922] thr=14  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\packet.py", line 380, in readline
ERR [20210106-15:18:49.923] thr=14  paramiko.transport:     buf += self._read_timeout(timeout)
ERR [20210106-15:18:49.923] thr=14  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\packet.py", line 607, in _read_timeout
ERR [20210106-15:18:49.923] thr=14  paramiko.transport:     x = self.__socket.recv(128)
ERR [20210106-15:18:49.924] thr=14  paramiko.transport: ConnectionAbortedError: [WinError 10053] Se ha anulado una conexión establecida por el software en su equipo host
ERR [20210106-15:18:49.924] thr=14  paramiko.transport: 
ERR [20210106-15:18:49.925] thr=14  paramiko.transport: During handling of the above exception, another exception occurred:
ERR [20210106-15:18:49.926] thr=14  paramiko.transport: 
ERR [20210106-15:18:49.926] thr=14  paramiko.transport: Traceback (most recent call last):
ERR [20210106-15:18:49.926] thr=14  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\transport.py", line 2039, in run
ERR [20210106-15:18:49.927] thr=14  paramiko.transport:     self._check_banner()
ERR [20210106-15:18:49.927] thr=14  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\transport.py", line 2215, in _check_banner
